18.02   44.01   47.98   44.01   28.01   16.04   32.00
30.00   64.07   46.05   17.03   63.01   17.00   20.00
36.46   80.91  127.90   86.90   60.07   30.02   52.46
28.01   27.03   50.49   34.02   26.04   30.07   34.00
66.01  146.06   34.08   46.03   17.02   16.00   97.46
30.00   96.91   28.05   32.04    1.00    1.00    1.00
 1.00    1.00    1.00    1.00    1.00    1.00    1.00
 1.00

