          50
   18760.000      3.01699992E-02   330.00000       209000.00      0.31999999       1.7399499      0.15000001    
   13780.000      3.33699994E-02   330.00000       209000.00      0.31999999       1.7399499      0.14500000    
   9680.0000      3.69400010E-02   330.00000       209000.00      0.31999999       1.7399499      0.13990000    
   5984.0000      4.22200002E-02   330.00000       209000.00      0.31999999       1.7399499      0.13490000    
   3813.0000      4.82099988E-02   330.00000       209000.00      0.31999999       1.7368795      0.13120000    
   2225.0000      5.51199988E-02   330.00000       209000.00      0.31999999       1.7266445      0.13030000    
   1510.0000      6.40799999E-02   330.00000       209000.00      0.31999999       1.7112920      0.12880000    
   1020.0000      7.76399970E-02   330.00000       209000.00      0.31999999       1.6877515      0.12470000    
   646.40002      9.12600011E-02   330.00000       209000.00      0.31950000       1.6672814      0.11850000    
   412.89999      0.11110000       330.00000       209000.00      0.31630000       1.6529524      0.10940000    
   247.20000      0.13040000       330.00000       209000.00      0.30960000       1.6161064      9.96199995E-02
   95.559998      0.17930000       330.00000       209000.00      0.29890001       1.5782371      8.96399990E-02
   29.440001      0.22300000       330.00000       209000.00      0.29359999       1.5434380      7.81399980E-02
   8.0000000      0.30000001       330.00000       209000.00      0.28600001       1.5137564      6.37400001E-02
   5.0000000      0.44000000       330.00000       209000.00      0.28000000       1.4850985      5.02500013E-02
   3.4000001      0.50000000       330.00000       209000.00      0.27239999       1.4554170      3.94099988E-02
   3.3000000      0.60000002       330.00000       209000.00      0.26109999       1.4226649      3.06899995E-02
   3.2000000      0.69999999       330.00000       209000.00      0.24210000       1.3878659      2.48900000E-02
   3.1500001      1.00000000       330.00000       209000.00      0.21740000       1.3540905      1.96599998E-02
   3.2000000       1.5000000       330.00000       209000.00      0.18430001       1.3111035      1.54900001E-02
   3.3000000       2.0000000       330.00000       209000.00      0.16069999       1.2527640      1.33100003E-02
   3.4500000       2.4000001       330.00000       209000.00      0.13230000       1.1811190      1.23199997E-02
   3.5999999       2.9000001       330.00000       209000.00      0.11460000       1.0910510      1.23199997E-02
   3.8499999       3.4000001       330.00000       209000.00      0.10350000      0.99586546      1.30700003E-02
   4.0000000       4.0000000       330.00000       209000.00      9.62200016E-02  0.90067995      1.40000004E-02
   4.1999998       4.8000002       330.00000       209000.00      8.95799994E-02  0.80733675      1.52099999E-02
   4.4499998       6.0000000       330.00000       209000.00      8.00599977E-02  0.72115803      1.72199998E-02
   4.6999998       7.0000000       330.00000       209000.00      6.69799969E-02  0.64634025      1.99500006E-02
   4.8499999       8.1000004       330.00000       209000.00      4.95800003E-02  0.57234114      2.26600002E-02
   4.9499998       8.8999996       330.00000       209000.00      3.69499996E-02  0.51256877      2.48700008E-02
   5.0000000       8.6999998       330.00000       209000.00      2.51899995E-02  0.45576456      2.71600001E-02
   5.0999999       7.5500002       330.00000       209000.00      1.73599999E-02  0.40080261      2.96199992E-02
   5.3000002       5.9000001       330.00000       209000.00      1.15799997E-02  0.34686413      3.13800015E-02
   5.4499998       4.5000000       330.00000       209000.00      7.66499992E-03  0.29405153      3.30700018E-02
   5.5000000       3.5000000       330.00000       209000.00      5.32099977E-03  0.24400239      3.48699987E-02
   5.5000000       2.8000000       330.00000       209000.00      3.21500003E-03  0.19896840      3.64499986E-02
   5.3499999       1.8000000       330.00000       209000.00      2.03000009E-03  0.16109890      3.92300002E-02
   5.0000000       1.3000000       330.00000       209000.00      1.39700004E-03  0.15352499      4.67300005E-02
   4.4000001      0.80000001       330.00000       209000.00      1.01999997E-03  0.15352499      6.40399978E-02
   3.7000000      0.40000001       330.00000       209000.00      7.77199981E-04  0.15352499      0.11770000    
   2.9500000      0.19000000       330.00000       209000.00      6.25699991E-04  0.15352499      0.29350001    
   2.0999999      0.20000000       328.00000       209000.00      5.16599976E-04  0.15352499      0.68150002    
   1.3300000      0.56999999       320.00000       200000.00      4.35199996E-04  0.15352499       1.4650000    
  0.85000002      0.75000000       310.00000       190000.00      3.72699986E-04  0.14329000       2.8490000    
  0.54000002      0.69999999       270.00000       180000.00      3.23699991E-04  0.13305499       5.1659999    
  0.40000001      0.40000001       195.00000       160000.00      2.84400012E-04  0.12281999       10.080000    
  0.34000000      0.20000000       110.00000       140000.00      2.52400001E-04  0.11258499       18.650000    
  0.28000000      5.00000007E-02   60.000000       120000.00      2.26000004E-04  9.72324982E-02   28.629999    
  0.23999999      4.99999989E-03   40.000000       94000.000      2.03899996E-04  6.14099950E-02   38.900002    
  0.20000000      5.00000024E-04   35.000000       72500.000      1.85099998E-04  3.07049975E-02   50.000000    
