          50
   1405.0000      1.80200003E-02   330.00000       209000.00      0.31999999       1.7399499      0.15000001    
   1615.0000      2.07199994E-02   330.00000       209000.00      0.31999999       1.7399499      0.14500000    
   1427.0000      2.33600009E-02   330.00000       209000.00      0.31999999       1.7399499      0.13990000    
   1166.0000      2.76699997E-02   330.00000       209000.00      0.31999999       1.7399499      0.13490000    
   789.79999      3.25299986E-02   330.00000       209000.00      0.31999999       1.7368795      0.13120000    
   430.89999      3.80100012E-02   330.00000       209000.00      0.31999999       1.7266445      0.13030000    
   236.89999      4.44599986E-02   330.00000       209000.00      0.31999999       1.7112920      0.12880000    
   147.00000      7.25200027E-02   330.00000       209000.00      0.31999999       1.6877515      0.12470000    
   33.840000      0.10400000       330.00000       209000.00      0.31950000       1.6672814      0.11850000    
   29.760000      0.20999999       330.00000       209000.00      0.31630000       1.6529524      0.10940000    
   20.000000      0.30000001       330.00000       209000.00      0.30960000       1.6161064      9.96199995E-02
  10.0000000      0.34999999       330.00000       209000.00      0.29890001       1.5782371      8.96399990E-02
   6.0000000      0.40000001       330.00000       209000.00      0.29359999       1.5413910      7.81399980E-02
   4.4499998      0.64999998       330.00000       209000.00      0.28600001       1.5055684      6.37400001E-02
   4.5000000      0.89999998       330.00000       209000.00      0.28000000       1.4676989      5.02500013E-02
   4.5500002       1.2000000       330.00000       209000.00      0.27239999       1.4216415      3.94099988E-02
   4.5999999       1.5000000       330.00000       209000.00      0.26109999       1.3735369      3.06899995E-02
   4.6500001       1.9000000       330.00000       209000.00      0.24210000       1.3203149      2.48900000E-02
   4.6999998       2.4500000       330.00000       209000.00      0.21740000       1.2589049      1.96599998E-02
   4.7500000       3.0999999       330.00000       209000.00      0.18430001       1.1882834      1.54900001E-02
   4.8000002       3.7000000       330.00000       209000.00      0.16210000       1.1094739      1.33100003E-02
   4.8499999       4.0000000       330.00000       209000.00      0.13620000       1.0378290      1.23199997E-02
   4.9000001       4.1999998       330.00000       209000.00      0.12300000      0.97856832      1.23199997E-02
   4.9499998       4.5000000       330.00000       209000.00      0.11220000      0.92207110      1.30700003E-02
   5.0000000       4.5999999       330.00000       209000.00      0.10430000      0.86782557      1.40000004E-02
   5.0000000       4.6999998       330.00000       209000.00      9.57000032E-02  0.81480837      1.52099999E-02
   5.0000000       4.9000001       330.00000       209000.00      8.59799981E-02  0.76240510      1.72199998E-02
   5.0000000       5.4000001       330.00000       209000.00      7.31400028E-02  0.71041137      2.03699991E-02
   5.0000000       5.9000001       330.00000       209000.00      5.71000017E-02  0.65851986      2.48600002E-02
   5.0000000       6.1999998       330.00000       209000.00      4.67000008E-02  0.60212505      3.16799991E-02
   5.0000000       6.2500000       330.00000       209000.00      3.43899988E-02  0.53610927      4.42899987E-02
   5.0000000       5.9000001       330.00000       209000.00      2.47099996E-02  0.46108675      6.47199973E-02
   5.0000000       5.0999999       330.00000       209000.00      1.63100008E-02  0.37951377      0.10410000    
   5.0000000       4.0999999       330.00000       209000.00      1.06600001E-02  0.30745938      0.15070000    
   5.0000000       3.0000000       330.00000       209000.00      7.06399977E-03  0.25106454      0.21630000    
   4.9499998       2.5999999       330.00000       209000.00      3.97199998E-03  0.20265299      0.31410000    
   4.8499999       1.6000000       330.00000       209000.00      2.50800001E-03  0.16273649      0.48420000    
   4.5000000      0.94999999       330.00000       209000.00      1.72599999E-03  0.15352499      0.71469998    
   4.0000000      0.64999998       330.00000       209000.00      1.26000005E-03  0.15352499       1.0670000    
   3.3000000      0.50000000       330.00000       209000.00      9.60199977E-04  0.15352499       1.5160000    
   2.7000000      0.33000001       330.00000       209000.00      7.55399989E-04  0.15352499       2.1659999    
   2.0000000      0.13000000       328.00000       209000.00      6.09699986E-04  0.15352499       3.0599999    
   1.3300000      0.75000000       320.00000       200000.00      5.02399984E-04  0.15352499       4.5640001    
  0.85000002      0.80000001       310.00000       190000.00      4.21000004E-04  0.14329000       6.8769999    
  0.54000002      0.80000001       270.00000       180000.00      3.57899989E-04  0.13305499       10.550000    
  0.40000001      0.40000001       195.00000       160000.00      3.07999988E-04  0.12281999       17.100000    
  0.34000000      0.20000000       110.00000       140000.00      2.67800002E-04  0.11258499       24.730000    
  0.28000000      5.00000007E-02   60.000000       120000.00      2.35000000E-04  9.72324982E-02   33.590000    
  0.23999999      4.99999989E-03   40.000000       94000.000      2.07899997E-04  6.14099950E-02   41.490002    
  0.20000000      5.00000024E-04   35.000000       72500.000      1.85099998E-04  3.07049975E-02   50.000000    
