          50
   4316.0000      2.77800001E-02   330.00000       209000.00      0.31999999       1.7399499      0.15000001    
   3454.0000      2.80000009E-02   330.00000       209000.00      0.31999999       1.7399499      0.14500000    
   2788.0000      2.84899995E-02   330.00000       209000.00      0.31999999       1.7399499      0.13990000    
   2088.0000      3.20000015E-02   330.00000       209000.00      0.31999999       1.7399499      0.13490000    
   1280.0000      3.56700011E-02   330.00000       209000.00      0.31999999       1.7368795      0.13120000    
   824.09998      4.72000018E-02   330.00000       209000.00      0.31999999       1.7266445      0.13030000    
   510.29999      5.83700016E-02   330.00000       209000.00      0.31999999       1.7112920      0.12880000    
   232.10001      7.89100006E-02   330.00000       209000.00      0.31999999       1.6877515      0.12470000    
   107.70000      0.10390000       330.00000       209000.00      0.31950000       1.6672814      0.11850000    
   55.660000      0.15670000       330.00000       209000.00      0.31630000       1.6529524      0.10940000    
   29.600000      0.23700000       330.00000       209000.00      0.30960000       1.6161064      9.96199995E-02
  10.0000000      0.36240000       330.00000       209000.00      0.29890001       1.5782371      8.96399990E-02
   6.0000000      0.52319998       330.00000       209000.00      0.29359999       1.5434380      7.81399980E-02
   5.0000000      0.70359999       330.00000       209000.00      0.28600001       1.5137564      6.37400001E-02
   4.8000002      0.80000001       330.00000       209000.00      0.28000000       1.4850985      5.02500013E-02
   4.6999998      0.89999998       330.00000       209000.00      0.27239999       1.4554170      3.94099988E-02
   4.5999999       1.1000000       330.00000       209000.00      0.26109999       1.4226649      3.06899995E-02
   4.5000000       1.4000000       330.00000       209000.00      0.24210000       1.3878659      2.48900000E-02
   4.5000000       1.8000000       330.00000       209000.00      0.21740000       1.3540905      1.96599998E-02
   4.5000000       2.3000000       330.00000       209000.00      0.18430001       1.3111035      1.54900001E-02
   4.5000000       2.9000001       330.00000       209000.00      0.16210000       1.2527640      1.33100003E-02
   4.5000000       3.5000000       330.00000       209000.00      0.13620000       1.1811190      1.23199997E-02
   4.5300002       3.9000001       330.00000       209000.00      0.12300000       1.0910510      1.23199997E-02
   4.5500002       4.3000002       330.00000       209000.00      0.11240000      0.99586546      1.30700003E-02
   4.5999999       4.6999998       330.00000       209000.00      0.10480000      0.90067995      1.40000004E-02
   4.6500001       5.0999999       330.00000       209000.00      9.66100022E-02  0.81173784      1.49800004E-02
   4.6999998       5.5999999       330.00000       209000.00      8.69299993E-02  0.72975546      1.59799997E-02
   4.7500000       6.0999999       330.00000       209000.00      7.52400011E-02  0.65892929      1.71000008E-02
   4.8000002       6.8000002       330.00000       209000.00      6.12599999E-02  0.58810306      1.85000002E-02
   4.8499999       7.0999999       330.00000       209000.00      5.11600003E-02  0.51686746      1.99699998E-02
   4.9000001       7.1999998       330.00000       209000.00      3.96800004E-02  0.45863032      2.14699991E-02
   4.9499998       6.9000001       330.00000       209000.00      2.99500003E-02  0.40233782      2.33100001E-02
   5.0000000       5.9000001       330.00000       209000.00      2.08000001E-02  0.34747824      2.62199994E-02
   5.0000000       4.5999999       330.00000       209000.00      1.31099997E-02  0.29435861      3.05700004E-02
   5.0000000       3.7000000       330.00000       209000.00      8.07099976E-03  0.24420710      3.80299985E-02
   4.9499998       2.7500000       330.00000       209000.00      4.16400004E-03  0.19896840      6.24499992E-02
   4.8499999       1.7000000       330.00000       209000.00      2.62900000E-03  0.16109890      0.14800000    
   4.5000000      1.00000000       330.00000       209000.00      1.80900004E-03  0.15352499      0.29260001    
   4.0000000      0.55000001       330.00000       209000.00      1.32100005E-03  0.15352499      0.55860001    
   3.3000000      0.31999999       330.00000       209000.00      1.00699998E-03  0.15352499       1.0779999    
   2.7000000      0.25000000       330.00000       209000.00      7.88300007E-04  0.15352499       1.8970000    
   2.0000000      0.23000000       328.00000       209000.00      6.33299991E-04  0.15352499       2.9600000    
   1.3300000      0.55000001       320.00000       200000.00      5.19399997E-04  0.15352499       4.5260000    
  0.85000002      0.80000001       310.00000       190000.00      4.33300011E-04  0.14329000       6.8620000    
  0.54000002      0.80000001       270.00000       180000.00      3.66599998E-04  0.13305499       10.540000    
  0.40000001      0.40000001       195.00000       160000.00      3.14000004E-04  0.12281999       17.090000    
  0.34000000      0.20000000       110.00000       140000.00      2.71700002E-04  0.11258499       24.730000    
  0.28000000      5.00000007E-02   60.000000       120000.00      2.37300002E-04  9.72324982E-02   33.590000    
  0.23999999      4.99999989E-03   40.000000       94000.000      2.08900005E-04  6.14099950E-02   41.490002    
  0.20000000      5.00000024E-04   35.000000       72500.000      1.85099998E-04  3.07049975E-02   50.000000    
