          50
   25930.000      2.86899991E-02   330.00000       209000.00      0.31999999       1.7399499      0.15000001    
   19490.000      3.15000005E-02   330.00000       209000.00      0.31999999       1.7399499      0.14500000    
   15340.000      3.34200002E-02   330.00000       209000.00      0.31999999       1.7399499      0.13990000    
   8600.0000      3.50399986E-02   330.00000       209000.00      0.31999999       1.7399499      0.13490000    
   4441.0000      3.56100015E-02   330.00000       209000.00      0.31999999       1.7399499      0.13120000    
   3346.0000      3.76700014E-02   330.00000       209000.00      0.31999999       1.7399499      0.13030000    
   2101.0000      3.98899987E-02   330.00000       209000.00      0.31999999       1.7399499      0.12880000    
   1289.0000      4.22299989E-02   330.00000       209000.00      0.31999999       1.7389264      0.12470000    
   763.70001      4.47099991E-02   330.00000       209000.00      0.31999999       1.7368795      0.11850000    
   409.79999      5.00000007E-02   330.00000       209000.00      0.31950000       1.7327853      0.10940000    
   191.20000      5.59500009E-02   330.00000       209000.00      0.31790000       1.7245973      9.96199995E-02
   73.059998      6.61299974E-02   330.00000       209000.00      0.31400001       1.7143624      8.96399990E-02
   29.049999      7.81499967E-02   330.00000       209000.00      0.30950001       1.7010568      7.81399980E-02
   9.8999996      9.28900018E-02   330.00000       209000.00      0.30480000       1.6836574      6.37400001E-02
   6.2199998      0.10500000       330.00000       209000.00      0.29990000       1.6642110      5.02500013E-02
   4.0000000      0.12560000       330.00000       209000.00      0.29440001       1.6427175      3.94099988E-02
   3.0000000      0.14440000       330.00000       209000.00      0.28770000       1.6191770      3.06899995E-02
   2.9000001      0.25000000       330.00000       209000.00      0.27829999       1.5894954      2.48900000E-02
   2.7500000      0.50000000       330.00000       209000.00      0.26710001       1.5567435      1.96599998E-02
   2.5999999      0.94999999       330.00000       209000.00      0.25270000       1.5147799      1.54900001E-02
   2.5999999       1.4000000       330.00000       209000.00      0.23649999       1.4574640      1.33100003E-02
   2.6500001       1.8000000       330.00000       209000.00      0.21940000       1.3868425      1.23199997E-02
   2.8000000       2.4000001       330.00000       209000.00      0.20510000       1.3018919      1.23199997E-02
   2.9000001       3.4000001       330.00000       209000.00      0.19670001       1.2189884      1.30700003E-02
   3.2000000       4.3000002       330.00000       209000.00      0.18750000       1.1442730      1.40000004E-02
   3.2500000       5.4000001       330.00000       209000.00      0.17560001       1.0797924      1.52099999E-02
   3.5999999       7.8000002       330.00000       209000.00      0.15880001       1.0101944      1.72199998E-02
   4.0000000       9.3000002       330.00000       209000.00      0.14160000      0.93506962      1.99500006E-02
   4.3000002       9.8500004       330.00000       209000.00      0.11650000      0.84950495      2.26600002E-02
   4.5999999       9.6999998       330.00000       209000.00      9.27499980E-02  0.76353097      2.48700008E-02
   4.9000001       8.8000002       330.00000       209000.00      6.69300035E-02  0.67735231      2.73800008E-02
   5.1999998       7.5000000       330.00000       209000.00      4.51299995E-02  0.57704926      3.09800003E-02
   5.5000000       5.9000001       330.00000       209000.00      2.75100004E-02  0.47224289      3.51000018E-02
   5.6999998       4.5000000       330.00000       209000.00      1.59099996E-02  0.37163284      3.98700014E-02
   5.9000001       3.4500000       330.00000       209000.00      9.37800016E-03  0.28381655      4.48199995E-02
   6.0000000       2.8000000       330.00000       209000.00      4.75199986E-03  0.21493499      5.09199984E-02
   6.0000000       1.8000000       330.00000       209000.00      3.00000003E-03  0.16897984      5.98499998E-02
   6.0000000       1.1000000       330.00000       209000.00      2.06499989E-03  0.15352499      6.96000010E-02
   5.4000001      0.64999998       330.00000       209000.00      1.50699995E-03  0.15352499      9.18800011E-02
   4.5000000      0.30000001       330.00000       209000.00      1.14900002E-03  0.15352499      0.19380000    
   3.3000000      0.18000001       330.00000       209000.00      8.89000017E-04  0.15352499      0.56879997    
   2.0999999      0.33000001       328.00000       209000.00      7.05600018E-04  0.15352499       1.5490000    
   1.3000000      0.50000000       320.00000       200000.00      5.71599987E-04  0.15352499       3.8490000    
  0.85000002      0.51999998       310.00000       190000.00      4.70800005E-04  0.14329000       6.5900002    
  0.54000002      0.50000000       270.00000       180000.00      3.93199996E-04  0.13305499       10.440000    
  0.40000001      0.40000001       195.00000       160000.00      3.32299998E-04  0.12281999       17.049999    
  0.34000000      0.20000000       110.00000       140000.00      2.83700007E-04  0.11258499       24.709999    
  0.28000000      5.00000007E-02   60.000000       120000.00      2.44299998E-04  9.72324982E-02   33.580002    
  0.23999999      4.99999989E-03   40.000000       94000.000      2.11999999E-04  6.14099950E-02   41.480000    
  0.20000000      5.00000024E-04   35.000000       72500.000      1.85099998E-04  3.07049975E-02   50.000000    
